fecha,GEO_1,GEO_2,Distancia_Km,Tiempo_A
2019040204259,"4.72796272,-74.03238883","4.63307444,-74.07805017",14.148,1.48277777777778
2019083061107,"4.73114789,-74.05006311","4.685618,-74.0843523",8.695,0.4416666666666671
2019031833989,"4.68403384,-74.11449058","4.704637,-74.028876",13.745,1.35166666666667
2019100819257,"4.67215673,-74.05909466","4.7567371,-74.0965819",13.13,1.975
2019112247568,"4.57278472,-74.16669311","4.6240757,-74.0706322",15.129000000000001,0.9591666666666671
2019100407916,"4.7185056,-74.0350057","4.72547394,-74.05540576",3.9930000000000003,1.69305555555556
2019051529335,"4.61355728,-74.12906846","4.61686302,-74.10588849",5.3229999999999995,1.6786111111111102
2019092960394,"4.7254281,-74.0653476","4.7306803,-74.0623805",0.732,0.6608333333333329
2019031222434,"4.6188842,-74.0609618","4.67605098,-74.09654846",13.298,1.35111111111111
2019041223925,"4.60998546,-74.0662007","4.5732854,-74.0922819",8.002,1.60972222222222
2019071018486,"4.69653616,-74.08437361","4.71646836,-74.05372827",6.224,0.9347222222222221
2019022850831,"4.66856774,-74.12680265","4.6923711,-74.0913972",8.189,0.42027777777777797
2019091734168,"4.74141387,-74.02212143","4.7109886,-74.072092",10.453,0.537222222222222
2019030611691,"4.65940387,-74.06473871","4.7109886,-74.072092",6.989,1.14527777777778
2019040406531,"4.69389216,-74.02575833","4.66700917,-74.0651789",7.94,0.7325
2019020509260,"4.70713201,-74.05786978","4.67609957,-74.10248113",9.817,1.01361111111111
2019030306269,"4.71190037,-74.07874707","4.71372164,-74.08758991",1.1079999999999999,1.2436111111111101
2019071733988,"4.5887813,-74.1019728","4.6383469,-74.14758718",9.57,1.06666666666667
2019092040593,"4.725048,-74.06304104","4.7109886,-74.072092",2.303,0.566388888888889
2019103067402,"4.6284578,-74.0649077","4.62187863,-74.07617603",5.063,1.57861111111111
2019070814489,"4.73863044,-74.0456874","4.74661644,-74.03984348",2.059,0.240833333333333
2019030917576,"4.59279173,-74.13969887","4.63001065,-74.16781663",8.493,1.08555555555556
2019112350615,"4.70426248,-74.09817181","4.7495411,-74.0871671",7.631,1.0433333333333301
2019033056901,"4.73090137,-74.11611016","4.65233995,-74.07789679",13.279000000000002,2.3061111111111097
2019090202629,"4.63392071,-74.18931892","4.6322302,-74.1726375",4.155,2.50055555555556
2019071327213,"4.70274483,-74.10895017","4.74508167,-74.1044676",6.484,0.46194444444444394
2019011834416,"4.72191526,-74.02723899","4.6600668,-74.06648144",11.902000000000001,0.43694444444444397
2019121641733,"4.60467657,-74.17229329","4.6287913,-74.1181373",10.435,0.320833333333333
2019091018704,"4.66217275,-74.04625624","4.7135469,-74.05391111",9.165,2.44111111111111
2019121127448,"4.72372577,-74.06542936","4.66284071,-74.07970315",11.433,2.4397222222222203
2019051427676,"4.67011253,-74.04852501","4.61914745,-74.09705736",10.335,1.39527777777778
2019060100480,"4.74683637,-74.12216031","4.65765528,-74.07481601",15.147,1.63111111111111
2019090304860,"4.73453595,-74.04862075","4.75346718,-74.04668101",5.882000000000001,0.321111111111111
2019010918032,"4.67677323529744,-74.1070977610992","4.71319547,-74.12162465",6.081,0.2475
2019082652309,"4.64694739,-74.12019633","4.6279484,-74.1101699",3.332,0.701666666666667
2019040919417,"4.61916474,-74.11254686","4.740881,-74.08381",19.447,0.979166666666667
2019071019761,"4.65779548,-74.04885738","4.60319735,-74.08792341",10.919,1.20916666666667
2019013055866,"4.63916334,-74.15305488","4.65872776,-74.072139",13.662,0.5244444444444439
2019103170332,"4.6566515,-74.0662745","4.7109886,-74.072092",7.226,2.29444444444444
2019061937031,"4.64491,-74.111197","4.5945968,-74.1467554",9.964,0.39444444444444393
2019072346022,"4.6485292,-74.0611435","4.74599738,-74.04544379",11.809000000000001,2.02222222222222
2019090611181,"4.73174138221872,-74.023124948144","4.7375835,-74.0297156",1.8,1.6661111111111102
2019070815557,"4.70019771,-74.06971178","4.7109886,-74.072092",1.268,2.34222222222222
2019102351537,"4.69635751,-74.0419345","4.66424143,-74.06618211",6.6979999999999995,0.928333333333333
2019081325912,"4.63265127,-74.12942922","4.6690631,-74.07013093",14.065,1.17805555555556
2019042344636,"4.66424143,-74.06618211","4.6935383,-74.0265497",7.1979999999999995,1.84583333333333
2019121847596,"4.6602452,-74.1187799","4.6590492,-74.0734268",10.068999999999999,0.607222222222222
2019111636822,"4.61437438,-74.09690646","4.66345578,-74.0715965",8.0,0.599444444444444
2019012140852,"4.7748048,-74.035334","4.66468219,-74.06760481",17.433,0.5225
2019102966587,"4.64036554,-74.07619185","4.69888968,-74.10626436",9.54,2.28055555555556
2019032648569,"4.694708,-74.086188","4.65247716,-74.074523",8.12,0.32
2019022545603,"4.7250078,-74.0905329","4.6910135,-74.1024333",5.382999999999999,0.327777777777778
2019081224014,"4.65237053,-74.07685945","4.74468064,-74.03264602",14.317,0.21055555555555605
2019051529430,"4.64431507,-74.11824837","4.61418961,-74.11478782",5.301,0.600277777777778
2019091937531,"4.69557737,-74.08077845","4.66435747,-74.07669259",6.395,0.798333333333333
2019031324861,"4.7374117,-74.07962169","4.62257608,-74.06788554",15.764000000000001,1.41222222222222
2019011120529,"4.66941291,-74.05245628","4.7127152,-74.0522632",5.4910000000000005,1.39
2019050406579,"4.51934619,-74.11646325","4.52056012,-74.11498948",0.29100000000000004,0.828333333333333
2019082856611,"4.62978918,-74.10805357","4.62081294,-74.08191925",4.105,0.0438888888888889
2019061121379,"4.632677,-74.155092","4.6028579,-74.178673",5.141,0.7866666666666671
2019050406599,"4.55430335,-74.0923329","4.62283982,-74.10705933",10.603,1.12805555555556
2019073060012,"4.60317282,-74.09207547","4.69389216,-74.02575833",15.559000000000001,1.94305555555556
2019103067409,"4.6907463,-74.0960314","4.7070471,-74.094806",2.459,0.48055555555555607
2019041529314,"4.68581313,-74.12973308","4.62631795,-74.12185288",10.054,0.4075
2019120407914,"4.69929955,-74.03917485","4.68077997,-74.10205484",9.152000000000001,0.5730555555555561
2019030509880,"4.66520745,-74.0739291","4.6701136,-74.100139",5.144,0.45305555555555604
2019020305493,"4.69161072,-74.09556859","4.71436231,-74.11074473",4.284,2.49194444444444
2019100202495,"4.63885228,-74.15274592","4.6877608,-74.0583689",16.831,2.13722222222222
2019012650239,"4.6969853,-74.0843326","4.61769331,-74.12670861",11.635,0.678333333333333
2019121846908,"4.70648596,-74.0399398","4.65920771,-74.06492178",7.683,0.6244444444444439
2019062448450,"4.63423477,-74.09375908","4.7109886,-74.072092",11.119000000000002,1.48972222222222
2019062960663,"4.72012621,-74.05137146","4.7109886,-74.072092",6.096,0.617222222222222
2019041224093,"4.68182740215438,-74.0421066060662","4.7154444,-74.0772019",9.201,0.666388888888889
2019120201793,"4.64401875,-74.06041853","4.68238603,-74.06361526",6.1739999999999995,2.3372222222222203
2019122363945,"4.6971153,-74.07505967","4.66767667,-74.07723735",5.593,0.21722222222222198
2019011018880,"4.6698671,-74.1182671","4.73715567,-74.10256407",12.368,1.22222222222222
2019083061416,"4.59772519,-74.09260152","4.4890793,-74.1481742",17.899,2.47222222222222
2019022748476,"4.6547573,-74.0812202","4.7109886,-74.072092",8.764,0.659722222222222
2019020509728,"4.81992283,-74.0518805","4.67445986,-74.0878077",20.691,1.4686111111111102
2019052755800,"4.5774397,-74.09652172","4.67251218,-74.06711592",13.069,0.788333333333333
2019112656876,"4.59867515,-74.10378812","4.6261488,-74.1058309",3.905,0.953333333333333
2019011834776,"4.69445101,-74.029707","4.71078105,-74.02776508",2.032,0.523611111111111
2019071529361,"4.62768753,-74.06800058","4.67627478,-74.08696026",7.654,1.2025
2019111943734,"4.7366567,-74.0671659","4.7089096,-74.0596103",6.193,0.590555555555556
2019021323417,"4.8212491,-74.0418584","4.660956,-74.07776531",19.91,1.07055555555556
2019061121181,"4.69289372,-74.05564649","4.68842443,-74.0902716",5.862,1.11083333333333
2019071120950,"4.74494737,-74.12234752","4.70628784,-74.10170004",8.026,1.30055555555556
2019041836806,"4.665925,-74.050773","4.69551304,-74.04642427",5.99,0.8647222222222221
2019041734103,"4.62953689,-74.12404574","4.74832038,-74.04272731",21.089000000000002,0.4483333333333329
2019071326953,"4.68819607,-74.04617694","4.68794266,-74.04617115",0.025,0.5241666666666671
2019021323915,"4.806146,-74.03683","4.68993539,-74.08158735",17.541,0.324166666666667
2019090713086,"4.72719046964202,-74.0573408827186","4.6161062,-74.0708923",15.302,1.77527777777778
2019010406530,"4.745037,-74.0380639","4.7641828,-74.0782617",6.145,0.261111111111111
2019030815328,"4.73051262,-74.05528288","4.7109886,-74.072092",4.396,0.424722222222222
2019091631155,"4.76683567,-74.04525666","4.67072755,-74.07870992",17.648,2.49805555555556
2019051631750,"4.6562617,-74.04745896","4.72241362,-74.05815411",10.767999999999999,0.658333333333333
2019102659630,"4.648115,-74.080995","4.6257357,-74.082321",2.7910000000000004,0.6061111111111109
2019102453764,"4.65523393,-74.12911426","4.68005937,-74.08640002",9.561,1.1886111111111102
2019112962671,"4.69776818,-74.06729914","4.68494644,-74.06400911",1.6780000000000002,0.8863888888888891
2019061019131,"4.67940764,-74.05015078","4.64317974,-74.13900649",14.625,0.6952777777777779
2019100101813,"4.65104958,-74.10813994","4.7109886,-74.072092",9.783999999999999,1.1786111111111102
2019031527843,"4.69410055,-74.10867638","4.7109886,-74.072092",6.69,0.75
2019062039596,"4.61332894,-74.18384973","4.6192883,-74.0949049",12.079,1.87972222222222
2019012344441,"4.7020233,-74.0824648","4.65933908,-74.06834346",7.247000000000001,1.37527777777778
2019121230287,"4.72181694,-74.04666624","4.63774805,-74.10386165",13.199000000000002,1.05277777777778
2019092653348,"4.67837437,-74.05199581","4.7109886,-74.072092",5.564,0.8372222222222221
2019122878784,"4.67232857,-74.0637345","4.6671237,-74.07676317",3.1319999999999997,0.276388888888889
2019030510175,"4.64003291,-74.12231402","4.7109886,-74.072092",11.854000000000001,0.7272222222222221
2019071327038,"4.72048746,-74.04625819","4.71646836,-74.05372827",1.879,0.20388888888888898
2019112962400,"4.654303,-74.141191","4.68829184,-74.08783681",9.289,0.6955555555555559
2019011426672,"4.68122235,-74.0619281","4.73036885,-74.05454684",8.118,2.3902777777777797
2019031120291,"4.8230734,-74.0357094","4.7613392,-74.06657",10.453,0.17138888888888898
2019020101338,"4.67096996,-74.12002148","4.59042512,-74.09864892",13.77,0.5719444444444439
2019040509394,"4.6826257,-74.0440901","4.7251363,-74.0395596",7.895,0.266388888888889
2019101839366,"4.62319952,-74.1441851","4.6647738,-74.0725274",12.6,1.005
2019061835169,"4.68636548,-74.05312104","4.78377209,-74.04137129",12.572000000000001,1.305
2019092756607,"4.69226077,-74.10819452","4.7109886,-74.072092",7.2010000000000005,1.27194444444444
2019060406314,"4.73197646,-74.06198575","4.67455529,-74.08802799",8.544,0.941666666666667
2019120406807,"4.6859964,-74.0542457","4.65999728,-74.07597212",5.341,0.831944444444444
2019091325883,"4.62944399,-74.11096045","4.63001065,-74.16781663",7.526,1.08527777777778
2019072549466,"4.62583703,-74.11871996","4.66425728,-74.06310903",10.572000000000001,0.765277777777778
2019101533193,"4.69153126627171,-74.0369346365333","4.6195102,-74.0749374",10.472999999999999,1.20222222222222
2019112757873,"4.69322168,-74.08346425","4.6919001,-74.0752366",1.4709999999999999,0.253611111111111
2019032648498,"4.7367666,-74.06282289","4.6972009,-74.07725648",6.66,0.9244444444444441
2019062549189,"4.7240823,-74.0597421","4.6521536,-74.0558345",10.362,1.02527777777778
2019080203437,"4.6193853,-74.1347967","4.57491016,-74.13791122",6.935,1.2611111111111102
2019051529021,"4.74358297,-74.06329498","4.71840569,-74.05526653",5.4479999999999995,1.8036111111111102
2019120304450,"4.66927998,-74.10395843","4.6140195,-74.1355645",9.859,1.05222222222222
2019042446453,"4.6221248,-74.0679449","4.68437641,-74.0655008",13.677,0.623333333333333
2019010814554,"4.74747518,-74.10488294","4.66464172,-74.07463645",12.815,0.606944444444444
2019011630390,"4.64727494,-74.12331178","4.6254149,-74.0869603",7.3839999999999995,2.50777777777778
2019092755321,"4.74663892,-74.10965791","4.65580644,-74.06885857",14.765999999999998,0.8780555555555559
2019062961292,"4.61611819,-74.10488981","4.60721997,-74.10382282",1.494,1.77666666666667
2019090304101,"4.6275979,-74.08231447","4.65909057,-74.07573538",4.794,1.35222222222222
C2019072003670,"4.65658326,-74.10672999","4.6041656,-74.1239352",7.773,2.61111111111111
2019041224498,"4.66424143,-74.06618211","4.69389216,-74.02575833",7.329,0.33305555555555605
2019122879524,"4.7603433,-74.0426689","4.765508,-74.0659525",4.0889999999999995,0.7361111111111109
2019042650567,"4.75101171,-74.05450756","4.75543839,-74.02449201",4.7589999999999995,0.879166666666667
2019111841292,"4.63862011,-74.07326005","4.6120069,-74.10043044",5.2620000000000005,0.951666666666667
2019080509554,"4.64985124,-74.06537671","4.6870576,-74.0757037",6.199,0.939166666666667
2019061426217,"4.59656101,-74.13833811","4.65580644,-74.06885857",13.265999999999998,1.47305555555556
2019112350858,"4.66934152,-74.08564283","4.65654911,-74.06750618",3.26,0.999166666666667
2019112044120,"4.73198704,-74.04856731","4.6559205,-74.0734187",11.352,1.79055555555556
2019092754303,"4.72170918,-74.12467591","4.6566909,-74.07439524",13.120999999999999,1.75805555555556
2019091121279,"4.6175994,-74.15155944","4.73584973,-74.10045373",18.383,1.47361111111111
2019012243347,"4.5778784,-74.1342257","4.60461449,-74.14969625",4.592,0.534444444444444
2019073162019,"4.7109886,-74.072092","4.63271316,-74.11071862",13.055,1.90472222222222
2019042649767,"4.66675777,-74.12029971","4.68155811,-74.12753802",2.59,0.9922222222222221
2019061324887,"4.71616705,-74.05960053","4.716872,-74.064667",0.816,1.68277777777778
2019092040641,"4.70790088467223,-74.108869805932","4.6703267,-74.0843061",6.294,0.749166666666667
2019122776468,"4.6457268,-74.1461696","4.5867775,-74.1444068",7.56,1.14722222222222
2019012344005,"4.62525909,-74.11965315","4.7109886,-74.072092",12.520999999999999,0.646944444444444
2019101737645,"4.69157403782623,-74.0370060503483","4.6195102,-74.0749374",10.469000000000001,0.665555555555556
2019021833048,"4.7129916,-74.06156914","4.75040603,-74.04243169",8.503,0.245277777777778
2019040203243,"4.6126687,-74.0898221","4.64347311,-74.12652351",7.6,0.45555555555555605
2019101227080,"4.70102915,-74.06340315","4.6943718,-74.0748752",2.056,0.41861111111111104
2019061733736,"4.5945968,-74.1467554","4.64877099,-74.10733913",10.636,1.27444444444444
2019101737565,"4.6381985,-74.116982","4.6797871,-74.0856402",6.821000000000001,0.5955555555555561
2019100304730,"4.69888438,-74.08532123","4.662721,-74.06715296",6.522,1.5341666666666698
2019031936217,"4.71181125,-74.07823195","4.70846,-74.11168",7.984,0.565833333333333
2019113067503,"4.7131836,-74.0330647","4.66740682,-74.0699808",8.801,0.9633333333333329
2019030408308,"4.7320707,-74.0234882","4.633452,-74.138853",21.173000000000002,0.503333333333333
2019072957165,"4.7536064,-74.04108638","4.7132472,-74.05231544",7.529,1.38111111111111
2019060611090,"4.60521653,-74.08784112","4.73190115,-74.0887682",20.428,1.64888888888889
2019111225865,"4.73282556,-74.06411973","4.6687647,-74.07936017",10.035,1.73666666666667
2019021322785,"4.6914577,-74.1130936","4.6585432,-74.0733387",8.49,0.515555555555556
2019062651471,"4.75273814,-74.0276191","4.6799301,-74.066965",13.843,0.35194444444444395
2019103066940,"4.61658791,-74.118162","4.6413088,-74.0755278",8.001,0.5891666666666671
2019080202152,"4.72120765,-74.04074827","4.7127152,-74.0522632",2.6239999999999997,0.6375
2019022036685,"4.75136907,-74.07890478","4.6668905,-74.06575321",13.559000000000001,1.44
2019040612303,"4.70967618,-74.02530387","4.75006093,-74.04912057",8.718,0.7063888888888891
2019121642555,"4.64324333,-74.1017172","4.6559586,-74.0727884",6.1129999999999995,0.45305555555555604
2019010406569,"4.7539409,-74.0406782","4.7109886,-74.072092",8.805,0.704166666666667
2019092551309,"4.70285131,-74.08154687","4.7109886,-74.072092",2.719,0.9372222222222221
2019100818564,"4.67893796,-74.05810985","4.75625332,-74.02603344",11.870999999999999,0.47666666666666707
2019062856416,"4.69883022,-74.05016041","4.7109886,-74.072092",3.4610000000000003,0.9605555555555559
2019120923815,"4.76723591,-74.0274254","4.7109886,-74.072092",11.199000000000002,2.1286111111111103
2019012955023,"4.60435996,-74.06978254","4.67915243,-74.09516288",11.433,0.449444444444444
2019020203844,"4.68863312,-74.0831631","4.7109886,-74.072092",3.8539999999999996,1.18944444444444
2019052346928,"4.66512522,-74.06594317","4.5719185,-74.09667482",15.593,0.5825
C2019031602150,"4.69535227,-74.07390701","4.7242482,-74.1092892",8.17,0.216388888888889
2019112656205,"4.6005542,-74.07576729","4.64007061,-74.07578881",5.43,1.94416666666667
2019061222146,"4.60293495,-74.17725282","4.6261488,-74.1058309",10.343,0.768333333333333
2019011120538,"4.68922091,-74.13109069","4.71288686,-74.05560275",14.1,1.8725
2019101124108,"4.6824968,-74.05680413","4.74599738,-74.04544379",7.648,0.19611111111111101
